District,Year,Month,Precipitation,Latitude,Longitude
Rolpa,2024,5,66.06704793,28.343304,82.625385
Lamjung,2024,5,135.047119,28.292067,84.430079
Parbat,2024,5,131.1489849,28.209591,83.680393
Rasuwa,2024,5,58.95833326,28.183009,85.410846
Pyuthan,2024,5,60.11370185,28.118619,82.866551
Dhading,2024,5,100.6936115,27.950737,84.961925
Banke,2024,5,54.2759388,28.086256,81.827979
Gulmi,2024,5,86.88494423,28.093716,83.3024
Dang,2024,5,38.02944159,27.962875,82.417879
Syangja,2024,5,142.448668,28.0212,83.804351
Sindhupalchok,2024,5,77.93248425,27.913888,85.737562
Dolakha,2024,5,73.85384535,27.783823,86.194733
Tanahu,2024,5,164.1546341,27.955538,84.252931
Arghakhanchi,2024,5,61.04139577,27.918662,83.073749
Solukhumbu,2024,5,58.25676342,27.712663,86.717251
Nuwakot,2024,5,75.28940973,27.914389,85.236035
Sankhuwasabha,2024,5,118.581719,27.582582,87.277929
Palpa,2024,5,91.58071426,27.818993,83.625544
Taplejung,2024,5,96.24782745,27.581838,87.820592
Chitwan,2024,5,107.0604018,27.585455,84.436234
Nawalparasi,2024,5,110.5221813,27.633505,83.952535
Kapilbastu,2024,5,46.45009837,27.636098,82.989886
Ramechhap,2024,5,73.41227194,27.508253,86.170473
Kathmandu,2024,5,69.42730012,27.725003,85.334538
Rupandehi,2024,5,62.34161207,27.581858,83.389628
Kavre,2024,5,65.67628397,27.539266,85.618132
Bhaktapur,2024,5,71.75913014,27.679856,85.442301
Makwanpur,2024,5,99.63424903,27.469932,85.079392
Lalitpur,2024,5,74.2006722,27.539145,85.341026
Okhaldhunga,2024,5,74.61910891,27.331806,86.418922
Bhojpur,2024,5,96.89939241,27.180734,87.067909
Parsa,2024,5,91.58548575,27.239618,84.780146
Sindhuli,2024,5,84.33105307,27.201824,85.943553
Khotang,2024,5,84.53566689,27.169881,86.787232
Panchthar,2024,5,130.5416243,27.115552,87.774862
Bara,2024,5,87.82802845,27.109749,85.070726
Tehrathum,2024,5,130.4000373,27.153802,87.547205
Rautahat,2024,5,90.38102517,27.002265,85.302537
Dhankuta,2024,5,97.79706497,26.991155,87.33102
Sarlahi,2024,5,84.67317357,26.985199,85.563792
Udayapur,2024,5,93.16143206,26.913352,86.696839
Mahottari,2024,5,85.69593152,26.883426,85.819526
Ilam,2024,5,117.9935097,26.879457,87.90406
Dhanusa,2024,5,82.48264603,26.829398,86.033434
Siraha,2024,5,100.6413966,26.757133,86.340126
Saptari,2024,5,109.3078711,26.616442,86.725082
Morang,2024,5,125.6144347,26.617733,87.472352
Sunsari,2024,5,108.531269,26.65068,87.164867
Jhapa,2024,5,135.5721758,26.580276,87.913405
Humla,2024,6,90.06503109,30.031246,81.879939
Darchula,2024,6,122.3757199,29.891764,80.79208
Bajhang,2024,6,87.70095475,29.707187,81.177552
Mugu,2024,6,65.93284482,29.616697,82.370045
Bajura,2024,6,81.91556253,29.560981,81.563751
Baitadi,2024,6,124.0701664,29.505748,80.568945
Dolpa,2024,6,69.6383329,29.169672,83.051675
Jumla,2024,6,61.36468094,29.271429,82.216955
Kalikot,2024,6,77.99723021,29.193791,81.751297
Doti,2024,6,105.8249548,29.168435,80.894631
Dadeldhura,2024,6,124.1386787,29.223587,80.485935
Achham,2024,6,108.3207282,29.113284,81.297039
Mustang,2024,6,82.22869101,28.982166,83.857865
Dailekh,2024,6,115.3897166,28.877176,81.675712
Jajarkot,2024,6,113.4052967,28.864711,82.166041
Kanchanpur,2024,6,147.2910386,28.862743,80.321964
Kailali,2024,6,143.6476743,28.743479,80.875891
Rukum,2024,6,142.778209,28.700602,82.663139
Surkhet,2024,6,141.3063434,28.63821,81.58624
Manang,2024,6,223.6655278,28.675265,84.224174
Myagdi,2024,6,180.1170563,28.553634,83.460469
Gorkha,2024,6,214.7679882,28.319581,84.79061
Bardiya,2024,6,138.8154898,28.384409,81.399746
Salyan,2024,6,144.5700525,28.397541,82.137366
Baglung,2024,6,208.4420058,28.34594,83.253815
Kaski,2024,6,357.2511195,28.354788,83.998296
Rolpa,2024,6,174.2022877,28.343304,82.625385
Lamjung,2024,6,353.044312,28.292067,84.430079
Parbat,2024,6,266.6711375,28.209591,83.680393
Rasuwa,2024,6,205.8296821,28.183009,85.410846
Pyuthan,2024,6,194.2686821,28.118619,82.866551
Dhading,2024,6,226.0182623,27.950737,84.961925
Banke,2024,6,150.0404009,28.086256,81.827979
Gulmi,2024,6,240.8898369,28.093716,83.3024
Dang,2024,6,193.5677296,27.962875,82.417879
Syangja,2024,6,296.3520479,28.0212,83.804351
Sindhupalchok,2024,6,263.9477416,27.913888,85.737562
Dolakha,2024,6,215.7069625,27.783823,86.194733
Tanahu,2024,6,311.0038102,27.955538,84.252931
Arghakhanchi,2024,6,224.6274738,27.918662,83.073749
Solukhumbu,2024,6,223.0390703,27.712663,86.717251
Nuwakot,2024,6,213.4221074,27.914389,85.236035
Sankhuwasabha,2024,6,417.6163329,27.582582,87.277929
Palpa,2024,6,246.7332,27.818993,83.625544
Taplejung,2024,6,370.7961388,27.581838,87.820592
Chitwan,2024,6,234.8768564,27.585455,84.436234
Nawalparasi,2024,6,257.4058205,27.633505,83.952535
Kapilbastu,2024,6,214.3786908,27.636098,82.989886
Ramechhap,2024,6,226.6020495,27.508253,86.170473
Kathmandu,2024,6,208.7419433,27.725003,85.334538
Rupandehi,2024,6,222.4415073,27.581858,83.389628
Kavre,2024,6,202.2722602,27.539266,85.618132
Bhaktapur,2024,6,211.3563983,27.679856,85.442301
Makwanpur,2024,6,217.6130466,27.469932,85.079392
Lalitpur,2024,6,205.4806934,27.539145,85.341026
Okhaldhunga,2024,6,259.1803191,27.331806,86.418922
Bhojpur,2024,6,324.914698,27.180734,87.067909
Parsa,2024,6,205.9006447,27.239618,84.780146
Sindhuli,2024,6,245.8027735,27.201824,85.943553
Khotang,2024,6,325.1706605,27.169881,86.787232
Panchthar,2024,6,381.832989,27.115552,87.774862
Bara,2024,6,180.2900481,27.109749,85.070726
Tehrathum,2024,6,361.4071509,27.153802,87.547205
Rautahat,2024,6,199.7926511,27.002265,85.302537
Dhankuta,2024,6,282.6913213,26.991155,87.33102
Sarlahi,2024,6,206.7959637,26.985199,85.563792
Udayapur,2024,6,335.3421393,26.913352,86.696839
Mahottari,2024,6,213.7431686,26.883426,85.819526
Ilam,2024,6,454.767171,26.879457,87.90406
Dhanusa,2024,6,217.6709181,26.829398,86.033434
Siraha,2024,6,263.8374395,26.757133,86.340126
Saptari,2024,6,351.3804823,26.616442,86.725082
Morang,2024,6,429.3892427,26.617733,87.472352
Sunsari,2024,6,361.3155805,26.65068,87.164867
Jhapa,2024,6,508.9811638,26.580276,87.913405
Humla,2024,7,92.45566963,30.031246,81.879939
Darchula,2024,7,289.8730343,29.891764,80.79208
Bajhang,2024,7,220.3050821,29.707187,81.177552
Mugu,2024,7,118.6094702,29.616697,82.370045
Bajura,2024,7,157.5505067,29.560981,81.563751
Baitadi,2024,7,391.946572,29.505748,80.568945
Dolpa,2024,7,164.4243963,29.169672,83.051675
Jumla,2024,7,149.1838814,29.271429,82.216955
Kalikot,2024,7,171.6444927,29.193791,81.751297
Doti,2024,7,321.3536184,29.168435,80.894631
Dadeldhura,2024,7,385.5336828,29.223587,80.485935
Achham,2024,7,275.2163298,29.113284,81.297039
Mustang,2024,7,209.0210025,28.982166,83.857865
Dailekh,2024,7,286.9114461,28.877176,81.675712
Jajarkot,2024,7,304.2486383,28.864711,82.166041
Kanchanpur,2024,7,434.157728,28.862743,80.321964
Kailali,2024,7,420.2924104,28.743479,80.875891
Rukum,2024,7,341.7093604,28.700602,82.663139
Surkhet,2024,7,357.2372964,28.63821,81.58624
Manang,2024,7,385.1462511,28.675265,84.224174
Myagdi,2024,7,299.8876552,28.553634,83.460469
Gorkha,2024,7,315.7746365,28.319581,84.79061
Bardiya,2024,7,427.9607018,28.384409,81.399746
Salyan,2024,7,356.8052786,28.397541,82.137366
Baglung,2024,7,392.2156343,28.34594,83.253815
Kaski,2024,7,511.6021633,28.354788,83.998296
Rolpa,2024,7,432.8164076,28.343304,82.625385
Lamjung,2024,7,462.5224194,28.292067,84.430079
Parbat,2024,7,492.4988785,28.209591,83.680393
Rasuwa,2024,7,264.3405679,28.183009,85.410846
Pyuthan,2024,7,488.8372292,28.118619,82.866551
Dhading,2024,7,368.3744411,27.950737,84.961925
Banke,2024,7,386.3807769,28.086256,81.827979
Gulmi,2024,7,528.461894,28.093716,83.3024
Dang,2024,7,634.7493417,27.962875,82.417879
Syangja,2024,7,636.9135231,28.0212,83.804351
Sindhupalchok,2024,7,391.332625,27.913888,85.737562
Dolakha,2024,7,353.5857498,27.783823,86.194733
Tanahu,2024,7,566.139411,27.955538,84.252931
Arghakhanchi,2024,7,634.1192985,27.918662,83.073749
Solukhumbu,2024,7,343.3503945,27.712663,86.717251
Nuwakot,2024,7,308.041638,27.914389,85.236035
Sankhuwasabha,2024,7,353.9813094,27.582582,87.277929
Palpa,2024,7,669.0890021,27.818993,83.625544
Taplejung,2024,7,339.9298912,27.581838,87.820592
Chitwan,2024,7,529.6136585,27.585455,84.436234
Nawalparasi,2024,7,695.9908885,27.633505,83.952535
Kapilbastu,2024,7,679.9201771,27.636098,82.989886
Ramechhap,2024,7,342.545199,27.508253,86.170473
Kathmandu,2024,7,325.2099032,27.725003,85.334538
Rupandehi,2024,7,680.1637096,27.581858,83.389628
Kavre,2024,7,358.5315672,27.539266,85.618132
Bhaktapur,2024,7,343.088732,27.679856,85.442301
Makwanpur,2024,7,438.2568629,27.469932,85.079392
Lalitpur,2024,7,335.6637821,27.539145,85.341026
Okhaldhunga,2024,7,345.8994993,27.331806,86.418922
Bhojpur,2024,7,302.4240818,27.180734,87.067909
Parsa,2024,7,371.2934681,27.239618,84.780146
Sindhuli,2024,7,365.9320013,27.201824,85.943553
Khotang,2024,7,343.0890565,27.169881,86.787232
Panchthar,2024,7,357.6201084,27.115552,87.774862
Bara,2024,7,385.9855214,27.109749,85.070726
Tehrathum,2024,7,301.7140157,27.153802,87.547205
Rautahat,2024,7,414.4290192,27.002265,85.302537
Dhankuta,2024,7,266.2079188,26.991155,87.33102
Sarlahi,2024,7,398.73393,26.985199,85.563792
Udayapur,2024,7,354.045807,26.913352,86.696839
Mahottari,2024,7,340.4641812,26.883426,85.819526
Ilam,2024,7,443.2984696,26.879457,87.90406
Dhanusa,2024,7,310.048893,26.829398,86.033434
Siraha,2024,7,324.5407259,26.757133,86.340126
Saptari,2024,7,311.4222404,26.616442,86.725082
Morang,2024,7,434.6379475,26.617733,87.472352
Sunsari,2024,7,333.46546,26.65068,87.164867
Jhapa,2024,7,560.8133459,26.580276,87.913405
Humla,2024,8,94.07643791,30.031246,81.879939
Darchula,2024,8,191.115095,29.891764,80.79208
Bajhang,2024,8,175.8766717,29.707187,81.177552
Mugu,2024,8,117.6692395,29.616697,82.370045
Bajura,2024,8,140.265876,29.560981,81.563751
Baitadi,2024,8,251.5947945,29.505748,80.568945
Dolpa,2024,8,114.5769478,29.169672,83.051675
Jumla,2024,8,130.0472269,29.271429,82.216955
Kalikot,2024,8,158.3010424,29.193791,81.751297
Doti,2024,8,232.6093027,29.168435,80.894631
Dadeldhura,2024,8,235.6208415,29.223587,80.485935
Achham,2024,8,249.3759508,29.113284,81.297039
Mustang,2024,8,103.0579669,28.982166,83.857865
Dailekh,2024,8,288.791058,28.877176,81.675712
Jajarkot,2024,8,267.5303018,28.864711,82.166041
Kanchanpur,2024,8,306.3434651,28.862743,80.321964
Kailali,2024,8,375.0619405,28.743479,80.875891
Rukum,2024,8,234.7825954,28.700602,82.663139
Surkhet,2024,8,341.5823777,28.63821,81.58624
Manang,2024,8,224.8185051,28.675265,84.224174
Myagdi,2024,8,180.4104339,28.553634,83.460469
Gorkha,2024,8,218.5713833,28.319581,84.79061
Bardiya,2024,8,421.8202012,28.384409,81.399746
Salyan,2024,8,314.8912029,28.397541,82.137366
Baglung,2024,8,227.7703767,28.34594,83.253815
Kaski,2024,8,333.4763793,28.354788,83.998296
Rolpa,2024,8,262.0370751,28.343304,82.625385
Lamjung,2024,8,319.8011108,28.292067,84.430079
Parbat,2024,8,274.8933908,28.209591,83.680393
Rasuwa,2024,8,251.5571159,28.183009,85.410846
Pyuthan,2024,8,202.6089173,28.118619,82.866551
Dhading,2024,8,301.9312026,27.950737,84.961925
Banke,2024,8,319.8472679,28.086256,81.827979
Gulmi,2024,8,233.5627091,28.093716,83.3024
Dang,2024,8,268.1058637,27.962875,82.417879
Syangja,2024,8,336.7844656,28.0212,83.804351
Sindhupalchok,2024,8,349.6577186,27.913888,85.737562
Dolakha,2024,8,257.7219495,27.783823,86.194733
Tanahu,2024,8,320.7262677,27.955538,84.252931
Arghakhanchi,2024,8,218.6730632,27.918662,83.073749
Solukhumbu,2024,8,241.9216123,27.712663,86.717251
Nuwakot,2024,8,319.8065158,27.914389,85.236035
Sankhuwasabha,2024,8,303.9594349,27.582582,87.277929
Palpa,2024,8,274.7989344,27.818993,83.625544
Taplejung,2024,8,279.1366013,27.581838,87.820592
Chitwan,2024,8,282.0348946,27.585455,84.436234
Nawalparasi,2024,8,290.1656839,27.633505,83.952535
Kapilbastu,2024,8,226.0787406,27.636098,82.989886
Ramechhap,2024,8,293.1168733,27.508253,86.170473
Kathmandu,2024,8,301.96956,27.725003,85.334538
Rupandehi,2024,8,253.3118321,27.581858,83.389628
Kavre,2024,8,286.7138945,27.539266,85.618132
Bhaktapur,2024,8,297.6559791,27.679856,85.442301
Makwanpur,2024,8,282.7215643,27.469932,85.079392
Lalitpur,2024,8,261.391548,27.539145,85.341026
Okhaldhunga,2024,8,299.7140484,27.331806,86.418922
Bhojpur,2024,8,279.8704953,27.180734,87.067909
Parsa,2024,8,268.9012019,27.239618,84.780146
Sindhuli,2024,8,282.1889314,27.201824,85.943553
Khotang,2024,8,283.9813341,27.169881,86.787232
Panchthar,2024,8,301.492571,27.115552,87.774862
Bara,2024,8,260.5159854,27.109749,85.070726
Tehrathum,2024,8,268.3242702,27.153802,87.547205
Rautahat,2024,8,258.1746787,27.002265,85.302537
Dhankuta,2024,8,236.8702847,26.991155,87.33102
Sarlahi,2024,8,251.9522683,26.985199,85.563792
Udayapur,2024,8,300.6003571,26.913352,86.696839
Mahottari,2024,8,230.2886461,26.883426,85.819526
Ilam,2024,8,333.4934273,26.879457,87.90406
Dhanusa,2024,8,221.4562454,26.829398,86.033434
Siraha,2024,8,237.643812,26.757133,86.340126
Saptari,2024,8,292.9082322,26.616442,86.725082
Morang,2024,8,360.2566492,26.617733,87.472352
Sunsari,2024,8,381.7561672,26.65068,87.164867
Jhapa,2024,8,358.5620495,26.580276,87.913405
Humla,2024,9,111.1277433,30.031246,81.879939
Darchula,2024,9,212.0574002,29.891764,80.79208
Bajhang,2024,9,173.3250975,29.707187,81.177552
Mugu,2024,9,110.7967155,29.616697,82.370045
Bajura,2024,9,145.2769788,29.560981,81.563751
Baitadi,2024,9,233.7457639,29.505748,80.568945
Dolpa,2024,9,117.8614087,29.169672,83.051675
Jumla,2024,9,99.45821602,29.271429,82.216955
Kalikot,2024,9,116.6979548,29.193791,81.751297
Doti,2024,9,227.74372,29.168435,80.894631
Dadeldhura,2024,9,228.4135435,29.223587,80.485935
Achham,2024,9,222.6321631,29.113284,81.297039
Mustang,2024,9,124.2572903,28.982166,83.857865
Dailekh,2024,9,170.0949296,28.877176,81.675712
Jajarkot,2024,9,193.0863935,28.864711,82.166041
Kanchanpur,2024,9,313.8918657,28.862743,80.321964
Kailali,2024,9,311.1032399,28.743479,80.875891
Rukum,2024,9,230.9580452,28.700602,82.663139
Surkhet,2024,9,231.9721948,28.63821,81.58624
Manang,2024,9,217.0608799,28.675265,84.224174
Myagdi,2024,9,266.6335767,28.553634,83.460469
Gorkha,2024,9,329.4102933,28.319581,84.79061
Bardiya,2024,9,251.6109833,28.384409,81.399746
Salyan,2024,9,237.3839459,28.397541,82.137366
Baglung,2024,9,350.774431,28.34594,83.253815
Kaski,2024,9,483.2567258,28.354788,83.998296
Rolpa,2024,9,329.2404959,28.343304,82.625385
Lamjung,2024,9,414.5948421,28.292067,84.430079
Parbat,2024,9,503.4528088,28.209591,83.680393
Rasuwa,2024,9,317.8869943,28.183009,85.410846
Pyuthan,2024,9,324.1884464,28.118619,82.866551
Dhading,2024,9,377.1882725,27.950737,84.961925
Banke,2024,9,238.220056,28.086256,81.827979
Gulmi,2024,9,382.4503677,28.093716,83.3024
Dang,2024,9,347.5447156,27.962875,82.417879
Syangja,2024,9,431.0386918,28.0212,83.804351
Sindhupalchok,2024,9,450.7027093,27.913888,85.737562
Dolakha,2024,9,362.3429131,27.783823,86.194733
Tanahu,2024,9,412.5706214,27.955538,84.252931
Arghakhanchi,2024,9,339.9441952,27.918662,83.073749
Solukhumbu,2024,9,316.9036208,27.712663,86.717251
Nuwakot,2024,9,372.7001562,27.914389,85.236035
Sankhuwasabha,2024,9,376.4656155,27.582582,87.277929
Palpa,2024,9,352.521899,27.818993,83.625544
Taplejung,2024,9,291.153612,27.581838,87.820592
Chitwan,2024,9,385.8021428,27.585455,84.436234
Nawalparasi,2024,9,442.0634588,27.633505,83.952535
Kapilbastu,2024,9,337.3614807,27.636098,82.989886
Ramechhap,2024,9,317.1147806,27.508253,86.170473
Kathmandu,2024,9,346.2215696,27.725003,85.334538
Rupandehi,2024,9,382.7381419,27.581858,83.389628
Kavre,2024,9,288.7617014,27.539266,85.618132
Bhaktapur,2024,9,320.8095112,27.679856,85.442301
Makwanpur,2024,9,370.5609941,27.469932,85.079392
Lalitpur,2024,9,272.9020376,27.539145,85.341026
Okhaldhunga,2024,9,319.6308486,27.331806,86.418922
Bhojpur,2024,9,297.1080396,27.180734,87.067909
Parsa,2024,9,366.3609637,27.239618,84.780146
Sindhuli,2024,9,309.4062836,27.201824,85.943553
Khotang,2024,9,281.8659208,27.169881,86.787232
Panchthar,2024,9,307.0308297,27.115552,87.774862
Bara,2024,9,372.2953715,27.109749,85.070726
Tehrathum,2024,9,285.6040478,27.153802,87.547205
Rautahat,2024,9,356.3106449,27.002265,85.302537
Dhankuta,2024,9,241.9201224,26.991155,87.33102
Sarlahi,2024,9,359.5962678,26.985199,85.563792
Udayapur,2024,9,296.5649145,26.913352,86.696839
Mahottari,2024,9,328.9305592,26.883426,85.819526
Ilam,2024,9,348.0102376,26.879457,87.90406
Dhanusa,2024,9,312.0676133,26.829398,86.033434
Siraha,2024,9,285.6142093,26.757133,86.340126
Saptari,2024,9,342.5657506,26.616442,86.725082
Morang,2024,9,392.0492293,26.617733,87.472352
Sunsari,2024,9,412.5460228,26.65068,87.164867
Jhapa,2024,9,413.7030714,26.580276,87.913405
Humla,2024,10,33.43435674,30.031246,81.879939
Darchula,2024,10,20.2013794,29.891764,80.79208
Bajhang,2024,10,24.9056613,29.707187,81.177552
Mugu,2024,10,30.16976961,29.616697,82.370045
Bajura,2024,10,25.2815281,29.560981,81.563751
Baitadi,2024,10,14.20211197,29.505748,80.568945
Dolpa,2024,10,34.23321776,29.169672,83.051675
Jumla,2024,10,36.77336597,29.271429,82.216955
Kalikot,2024,10,23.90798381,29.193791,81.751297
Doti,2024,10,14.66255613,29.168435,80.894631
Dadeldhura,2024,10,11.62732504,29.223587,80.485935
Achham,2024,10,17.26530964,29.113284,81.297039
Mustang,2024,10,23.64836021,28.982166,83.857865
Dailekh,2024,10,23.60163956,28.877176,81.675712
Jajarkot,2024,10,52.43269395,28.864711,82.166041
Kanchanpur,2024,10,13.53090484,28.862743,80.321964
Kailali,2024,10,16.67571782,28.743479,80.875891
Rukum,2024,10,36.47682986,28.700602,82.663139
Surkhet,2024,10,23.41941853,28.63821,81.58624
Manang,2024,10,32.69581639,28.675265,84.224174
Myagdi,2024,10,32.97223477,28.553634,83.460469
Gorkha,2024,10,26.24047732,28.319581,84.79061
Bardiya,2024,10,22.23746507,28.384409,81.399746
Salyan,2024,10,30.52973155,28.397541,82.137366
Baglung,2024,10,35.76780926,28.34594,83.253815
Kaski,2024,10,42.69253666,28.354788,83.998296
Rolpa,2024,10,33.32516414,28.343304,82.625385
Lamjung,2024,10,35.74071375,28.292067,84.430079
Parbat,2024,10,44.77285391,28.209591,83.680393
Rasuwa,2024,10,24.31852109,28.183009,85.410846
Pyuthan,2024,10,33.84885884,28.118619,82.866551
Dhading,2024,10,22.63035127,27.950737,84.961925
Banke,2024,10,29.30028399,28.086256,81.827979
Gulmi,2024,10,38.91101949,28.093716,83.3024
Dang,2024,10,39.7016361,27.962875,82.417879
Syangja,2024,10,42.70949633,28.0212,83.804351
Sindhupalchok,2024,10,30.81829946,27.913888,85.737562
Dolakha,2024,10,35.07354487,27.783823,86.194733
Tanahu,2024,10,31.26243944,27.955538,84.252931
Arghakhanchi,2024,10,38.92056111,27.918662,83.073749
Solukhumbu,2024,10,41.13760158,27.712663,86.717251
Nuwakot,2024,10,20.05117799,27.914389,85.236035
Sankhuwasabha,2024,10,57.92343826,27.582582,87.277929
Palpa,2024,10,43.73846893,27.818993,83.625544
Taplejung,2024,10,51.22977718,27.581838,87.820592
Chitwan,2024,10,29.46593459,27.585455,84.436234
Nawalparasi,2024,10,39.07592383,27.633505,83.952535
Kapilbastu,2024,10,40.20516191,27.636098,82.989886
Ramechhap,2024,10,34.78383248,27.508253,86.170473
Kathmandu,2024,10,22.05607827,27.725003,85.334538
Rupandehi,2024,10,47.0571133,27.581858,83.389628
Kavre,2024,10,30.46282329,27.539266,85.618132
Bhaktapur,2024,10,23.94864387,27.679856,85.442301
Makwanpur,2024,10,29.7550745,27.469932,85.079392
Lalitpur,2024,10,25.87057852,27.539145,85.341026
Okhaldhunga,2024,10,42.49050481,27.331806,86.418922
Bhojpur,2024,10,52.73937705,27.180734,87.067909
Parsa,2024,10,32.29496514,27.239618,84.780146
Sindhuli,2024,10,38.86350784,27.201824,85.943553
Khotang,2024,10,51.93754725,27.169881,86.787232
Panchthar,2024,10,74.51029919,27.115552,87.774862
Bara,2024,10,37.01852404,27.109749,85.070726
Tehrathum,2024,10,65.71392542,27.153802,87.547205
Rautahat,2024,10,40.07838793,27.002265,85.302537
Dhankuta,2024,10,58.41357846,26.991155,87.33102
Sarlahi,2024,10,38.22799357,26.985199,85.563792
Udayapur,2024,10,45.56298269,26.913352,86.696839
Mahottari,2024,10,34.6155501,26.883426,85.819526
Ilam,2024,10,88.1307883,26.879457,87.90406
